record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,raw_size_bytes,parsed_class,parse_error
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784771544833,1783596784.771545,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783596784.7623975,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784771639138,1783596784.771639,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783596784.7623975,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784771735299,1783596784.7717352,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869814632,1783596784.8698146,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783596784.8624475,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869835849,1783596784.8698359,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783596784.8624475,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869843177,1783596784.8698432,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783596784.8624475,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869896105,1783596784.8698962,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869913290,1783596784.8699133,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783596784.8624475,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891008798,1783596784.8910089,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596784.8624475,0,,1783596784862447650,0,0,121114,PointCloud,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,2314,ContiRadar,
