record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,raw_size_bytes,parsed_class,parse_error
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396484044225,1783598396.4840443,/clock,apollo.cyber.proto.Clock,,0,,0,0,0,10,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486244671,1783598396.4862447,/apollo/perception/traffic_light,apollo.perception.TrafficLightDetection,1783598396.4830308,0,,0,0,0,691,TrafficLightDetection,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486337056,1783598396.486337,/apollo/canbus/chassis,apollo.canbus.Chassis,1783598396.4830308,0,carla_bridge,0,0,0,69,Chassis,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486567875,1783598396.486568,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.4830308,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486631812,1783598396.4866319,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.4830308,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486644196,1783598396.4866443,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.4830308,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486676581,1783598396.4866765,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486686661,1783598396.4866867,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.4830308,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511450706,1783598396.5114505,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.4830308,0,,1783598396483030737,0,0,121634,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,1972,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,planning,1783598396383109799,0,0,149521,ADCTrajectory,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396548137918,1783598396.548138,/apollo/planning/command_status,apollo.external_command.CommandStatus,,0,,0,0,0,27,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396585144752,1783598396.5851448,/clock,apollo.cyber.proto.Clock,,0,,0,0,0,10,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396585419763,1783598396.58542,/apollo/perception/traffic_light,apollo.perception.TrafficLightDetection,1783598396.5830665,0,,0,0,0,691,TrafficLightDetection,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396585422227,1783598396.5854223,/apollo/canbus/chassis,apollo.canbus.Chassis,1783598396.5830665,0,carla_bridge,0,0,0,69,Chassis,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589043428,1783598396.5890434,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.5830665,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589212006,1783598396.589212,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.5830665,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589242951,1783598396.589243,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.5830665,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589290247,1783598396.5892901,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589433097,1783598396.5894332,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.5830665,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396600594111,1783598396.6005943,/apollo/control,apollo.control.ControlCommand,1783598396.600253,8821,control,1783598396383109799,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396600693761,1783598396.6006937,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6004071,8821,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396605719684,1783598396.6057198,/apollo/perception/obstacles,apollo.perception.PerceptionObstacles,1783598396.605278,714,perception_obstacle,1783598396483030737,0,0,1600,PerceptionObstacles,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396610990571,1783598396.6109905,/apollo/control,apollo.control.ControlCommand,1783598396.6105134,8822,control,1783598396383109799,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396611009195,1783598396.6110094,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6106884,8822,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396611019147,1783598396.6110194,/apollo/prediction,apollo.prediction.PredictionObstacles,1783598396.6100593,472,prediction,1783598396483030737,0,0,1675,PredictionObstacles,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396612345053,1783598396.612345,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.5830665,0,,1783598396583066288,0,0,121214,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396612429470,1783598396.6124296,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.5830665,0,,0,0,1783598396583066288,1896,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396620651533,1783598396.6206515,/apollo/control,apollo.control.ControlCommand,1783598396.6202521,8823,control,1783598396383109799,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396620671405,1783598396.6206715,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6204152,8823,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396630801557,1783598396.6308017,/apollo/control,apollo.control.ControlCommand,1783598396.6302843,8824,control,1783598396383109799,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396630823413,1783598396.6308234,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6304505,8824,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396634337125,1783598396.634337,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.6334932,470,planning,1783598396483030737,0,0,149880,ADCTrajectory,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396634501927,1783598396.634502,/apollo/planning/command_status,apollo.external_command.CommandStatus,,0,,0,0,0,27,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396640763067,1783598396.640763,/apollo/control,apollo.control.ControlCommand,1783598396.6404436,8825,control,1783598396483030737,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396640778427,1783598396.6407785,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6405985,8825,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650593823,1783598396.6505938,/apollo/control,apollo.control.ControlCommand,1783598396.6503332,8826,control,1783598396483030737,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650604191,1783598396.6506042,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6504922,8826,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660492516,1783598396.6604927,/apollo/control,apollo.control.ControlCommand,1783598396.6602259,8827,control,1783598396483030737,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660508676,1783598396.6605086,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6603742,8827,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396670651724,1783598396.6706517,/apollo/control,apollo.control.ControlCommand,1783598396.6703658,8828,control,1783598396483030737,0,0,1079,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396670671789,1783598396.670672,/apollo/control/interactive,apollo.control.ControlInteractiveMsg,1783598396.6705341,8828,control,0,0,0,23,ControlCommand,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396680748884,1783598396.6807487,/apollo/control,apollo.control.ControlCommand,1783598396.680393,8829,control,1783598396483030737,0,0,1079,ControlCommand,
