record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,raw_size_bytes,parsed_class,parse_error
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486567875,1783598396.486568,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.4830308,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486631812,1783598396.4866319,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.4830308,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486644196,1783598396.4866443,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.4830308,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486676581,1783598396.4866765,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396486686661,1783598396.4866867,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.4830308,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511450706,1783598396.5114505,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.4830308,0,,1783598396483030737,0,0,121634,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,1972,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589043428,1783598396.5890434,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.5830665,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589212006,1783598396.589212,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.5830665,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589242951,1783598396.589243,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.5830665,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589290247,1783598396.5892901,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396589433097,1783598396.5894332,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.5830665,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396612345053,1783598396.612345,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.5830665,0,,1783598396583066288,0,0,121214,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396612429470,1783598396.6124296,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.5830665,0,,0,0,1783598396583066288,1896,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396686357600,1783598396.6863575,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.683093,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396686380832,1783598396.6863809,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.683093,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396686452129,1783598396.6864522,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.683093,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396686467105,1783598396.6864672,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396686518274,1783598396.6865182,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.683093,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396711761397,1783598396.7117615,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.683093,0,,0,0,1783598396683093080,2238,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396711708692,1783598396.7117088,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.683093,0,,1783598396683093080,0,0,119254,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396785578453,1783598396.7855785,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.7831302,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396785603189,1783598396.785603,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.7831302,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396785626613,1783598396.7856266,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.7831302,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396785770359,1783598396.7857702,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396786151132,1783598396.7861512,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.7831302,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396811574930,1783598396.811575,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.7831302,0,,1783598396783130228,0,0,120334,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396811682483,1783598396.8116825,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.7831302,0,,0,0,1783598396783130228,2428,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886171036,1783598396.886171,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.8831332,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886218077,1783598396.886218,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.8831332,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886237565,1783598396.8862374,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.8831332,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886275357,1783598396.8862753,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886285758,1783598396.8862858,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.8831332,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396922177248,1783598396.9221773,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.8831332,0,,1783598396883133201,0,0,120514,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396922255009,1783598396.922255,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.8831332,0,,0,0,1783598396883133201,2086,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396986187068,1783598396.986187,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598396.9839292,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396986229372,1783598396.9862292,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598396.9839292,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396986901189,1783598396.9869013,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598396.9839292,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396986941286,1783598396.986941,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396986952390,1783598396.9869525,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598396.9839292,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397011337294,1783598397.0113373,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598396.9839292,0,,1783598396983929106,0,0,120754,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397011403887,1783598397.0114038,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.9839292,0,,0,0,1783598396983929106,2124,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397085382833,1783598397.085383,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598397.0830302,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397085884247,1783598397.085884,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598397.0830302,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397085925464,1783598397.0859253,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598397.0830302,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397085963928,1783598397.085964,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397085973432,1783598397.0859735,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598397.0830302,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397111152235,1783598397.1111522,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598397.0830302,0,,0,0,1783598397083030229,2428,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397111103082,1783598397.111103,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598397.0830302,0,,1783598397083030229,0,0,120974,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186227771,1783598397.1862278,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598397.183239,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186239548,1783598397.1862395,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598397.183239,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186503167,1783598397.1865032,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598397.183239,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186530207,1783598397.1865304,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186555712,1783598397.1865556,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598397.183239,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211006184,1783598397.2110062,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598397.183239,0,,1783598397183238877,0,0,121394,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211123786,1783598397.2111237,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598397.183239,0,,0,0,1783598397183238877,2162,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397285802549,1783598397.2858026,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598397.2832465,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397285836694,1783598397.2858367,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598397.2832465,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397285864246,1783598397.285864,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598397.2832465,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397285879222,1783598397.2858794,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397285926615,1783598397.2859266,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598397.2832465,0,gnss,0,0,0,21,InsStat,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397311019656,1783598397.3110197,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598397.2832465,0,,1783598397283246524,0,0,120334,PointCloud,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397311427182,1783598397.311427,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598397.2832465,0,,0,0,1783598397283246524,2162,ContiRadar,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386605888,1783598397.3866057,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598397.3831363,0,gnss,0,0,0,62,GnssBestPose,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386618048,1783598397.3866181,/apollo/sensor/gnss/odometry,apollo.localization.Gps,1783598397.3831363,0,gnss,0,0,0,133,Gnss,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386626432,1783598397.3866265,/apollo/sensor/gnss/corrected_imu,apollo.localization.CorrectedImu,1783598397.3831363,0,,0,0,0,121,LocalizationEstimate,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386641824,1783598397.386642,/apollo/sensor/gnss/heading,apollo.drivers.gnss.Heading,,0,,0,0,0,49,,unparsed_or_import_missing
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386671520,1783598397.3866715,/apollo/sensor/gnss/ins_stat,apollo.drivers.gnss.InsStat,1783598397.3831363,0,gnss,0,0,0,21,InsStat,
